"","LOCATION","Value","gov_right1","nld","sstran","effpar_ele","debt_hist","internetTValue","internetTLOCATION","internetTTIME","workhourTValue","workhourTLOCATION","workhourTTIME","adulteducationTValue","adulteducationTLOCATION","adulteducationTTIME","teachinghoursTValue","teachinghoursTLOCATION","teachinghoursTTIME"
"1505","NZL1990",14,16.44,137,14.78,2.755936977,61.7,0,"0",0,1809,"NZL",1990,0,"0",0,0,"0",0
"1506","NZL1991",13.7,100,71,14.58,2.755936977,60.1,0,"0",0,1792,"NZL",1991,0,"0",0,0,"0",0
"1507","NZL1992",14.5,100,54,14.31,2.755936977,64.59,0,"0",0,1799,"NZL",1992,0,"0",0,0,"0",0
"1508","NZL1993",12.5,100,58,13.49,3.518772652,63.09,0,"0",0,1853,"NZL",1993,0,"0",0,0,"0",0
"1509","NZL1994",14.6,100,68,12.87,3.518772652,55.64,0,"0",0,1848,"NZL",1994,0,"0",0,0,"0",0
"1510","NZL1995",15.1,100,69,12.47,3.518772652,49.77,0,"0",0,1841,"NZL",1995,0,"0",0,0,"0",0
"1511","NZL1996",14.7,100,72,12.27,4.395701004,43.53,0,"0",0,1834,"NZL",1996,0,"0",0,0,"0",0
"1512","NZL1997",15.1,100,42,12.39,4.395701004,41.04,0,"0",0,1826,"NZL",1997,0,"0",0,0,"0",0
"1513","NZL1998",15.5,98.13,35,12.34,4.395701004,40.86,0,"0",0,1829,"NZL",1998,0,"0",0,0,"0",0
"1514","NZL1999",13.7,88.49,32,11.61,3.864704427,38.29,0,"0",0,1845,"NZL",1999,0,"0",0,0,"0",0
"1515","NZL2000",12.3,0,21,11.06,3.864704427,36.24,0,"0",0,1836,"NZL",2000,0,"0",0,0,"0",0
"1516","NZL2001",13.5,0,42,10.45,3.864704427,34.28,0,"0",0,1825,"NZL",2001,0,"0",0,0,"0",0
"1517","NZL2002",12.2,0,46,10.02,4.17543508,32.44,0,"0",0,1826,"NZL",2002,0,"0",0,0,"0",0
"1518","NZL2003",13.3,0,28,9.74,4.17543508,30.41,0,"0",0,1823,"NZL",2003,0,"0",0,0,"0",0
"1519","NZL2004",12.4,0,34,9.08,4.17543508,27.75,0,"0",0,1830,"NZL",2004,0,"0",0,0,"0",0
"1520","NZL2005",12.7,0,60,9.07,3.039236544,26.59,0,"0",0,1815,"NZL",2005,0,"0",0,0,"0",0
"1521","NZL2006",12.7,0,42,9.63,3.039236544,26.16,65,"NZL",2006,1795,"NZL",2006,0,"0",0,0,"0",0
"1522","NZL2007",11.9,0,31,9.76,3.039236544,25.06,0,"0",0,1774,"NZL",2007,0,"0",0,0,"0",0
"1523","NZL2008",12.3,11.75,23,10.43,3.073934267,28.13,0,"0",0,1761,"NZL",2008,0,"0",0,0,"0",0
"1524","NZL2009",12,100,31,11.03,3.073934267,33.35,75,"NZL",2009,1740,"NZL",2009,0,"0",0,0,"0",0
"1525","NZL2010",12.4,100,17,10.96,3.073934267,36.98,0,"0",0,1755,"NZL",2010,0,"0",0,0,"0",0
"1526","NZL2011",11.3,100,12,10.61,3.164246545,40.25,0,"0",0,1746,"NZL",2011,0,"0",0,0,"0",0
"1527","NZL2012",12.5,100,10,10.66,3.164246545,41.21,80,"NZL",2012,1734,"NZL",2012,0,"0",0,0,"0",0
"1528","POL1960",9.9,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1529","POL1961",10.6,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1530","POL1962",11.3,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1531","POL1963",10.3,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1532","POL1964",10.6,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1533","POL1965",11,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1534","POL1966",11.9,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1535","POL1967",12,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1536","POL1968",12.5,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1537","POL1969",12.9,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1538","POL1970",13.1,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1539","POL1971",13.3,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1540","POL1972",13.3,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1541","POL1973",13.1,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1542","POL1974",12.5,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1543","POL1975",12.4,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1544","POL1976",13.2,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1545","POL1977",13.5,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1546","POL1978",14.3,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1547","POL1979",13.7,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1548","POL1983",13.3,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1549","POL1984",15.2,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1550","POL1985",14.6,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1551","POL1986",14.3,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1552","POL1987",14.6,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1553","POL1988",13.5,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1554","POL1989",12.5,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1555","POL1990",14.3,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1556","POL1991",15.2,13.04,305,0,13.937865,76.23,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1557","POL1992",16.2,23.11,6351,0,13.937865,74.18,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1558","POL1993",15.8,30.08,7443,0,9.798926038,72.77,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1559","POL1994",15.4,0,429,0,9.798926038,63.38,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1560","POL1995",15.2,0,42,16.6,9.798926038,50.94,0,"0",0,0,"0",0,13.149148,"POL",1995,0,"0",0
"1561","POL1996",14.9,0,21,16.72,9.798926038,50.86,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1562","POL1999",15.3,100,920,16.64,4.614355259,46.24,0,"0",0,0,"0",0,11.2755,"POL",1999,0,"0",0
"1563","POL2000",15.6,89.5,44,15.98,4.614355259,44.85,0,"0",0,1988,"POL",2000,11.36204,"POL",2000,0,"0",0
"1564","POL2001",15.4,61.11,11,16.99,4.506189251,43.18,0,"0",0,1974,"POL",2001,11.885846,"POL",2001,0,"0",0
"1565","POL2002",15.5,0,1,17.02,4.506189251,54.33,0,"0",0,1979,"POL",2002,12.585118,"POL",2002,0,"0",0
"1566","POL2003",15.2,0,24,16.91,4.506189251,54.81,0,"0",0,1984,"POL",2003,14.17064,"POL",2003,0,"0",0
"1567","POL2004",15.6,0,2,15.92,4.506189251,53.78,0,"0",0,1983,"POL",2004,15.709586,"POL",2004,0,"0",0
"1568","POL2005",15.5,8.71,8,15.59,5.877409003,54.45,30.4417,"POL",2005,1994,"POL",2005,16.926928,"POL",2005,0,"0",0
"1569","POL2006",14.8,63.61,27,15.09,5.877409003,54.58,35.9392,"POL",2006,1985,"POL",2006,17.891872,"POL",2006,0,"0",0
"1570","POL2007",13.4,62.3,1736,14.08,3.326558243,50.91,40.9798,"POL",2007,1976,"POL",2007,18.688519,"POL",2007,0,"0",0
"1571","POL2008",14.4,52.63,12765,13.94,3.326558243,53.96,47.6019,"POL",2008,1969,"POL",2008,19.565832,"POL",2008,570,"POL",2008
"1572","POL2009",16.3,60.36,49,14.41,3.326558243,57.14,58.592,"POL",2009,1948,"POL",2009,21.150869,"POL",2009,570,"POL",2009
"1573","POL2010",15.9,52.63,79,14.64,3.326558243,60.66,63.4403,"POL",2010,1940,"POL",2010,22.468407,"POL",2010,586,"POL",2010
"1574","POL2011",15.3,53.35,53,13.86,3.740709014,61.15,66.6376,"POL",2011,1938,"POL",2011,23.283596,"POL",2011,564,"POL",2011
"1575","POL2012",15.8,60,17,13.99,3.740709014,60.75,70.4944,"POL",2012,1929,"POL",2012,24.512804,"POL",2012,580,"POL",2012
"1576","POL2013",15.5,59,93,14.48,3.740709014,62.59,71.8962,"POL",2013,1918,"POL",2013,25.755669,"POL",2013,580,"POL",2013
"1577","POL2014",14.8,56.5,1,14.39,3.740709014,66.15,74.7601,"POL",2014,1923,"POL",2014,26.995474,"POL",2014,570.15,"POL",2014
"1578","PRT1960",11.7,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1579","PRT1961",11.8,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1580","PRT1962",11.1,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1581","PRT1963",12.4,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1582","PRT1964",12.6,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1583","PRT1965",12.6,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1584","PRT1966",12.6,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1585","PRT1967",12.9,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1586","PRT1968",12.3,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1587","PRT1969",11.8,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1588","PRT1970",10.6,0,0,0,0,0,0,"0",0,2078,"PRT",1970,0,"0",0,0,"0",0
"1589","PRT1971",10.9,0,0,0,0,0,0,"0",0,2078,"PRT",1971,0,"0",0,0,"0",0
"1590","PRT1972",10.5,0,0,0,0,0,0,"0",0,2077,"PRT",1972,0,"0",0,0,"0",0
"1591","PRT1973",10.8,0,0,0,0,0,0,"0",0,2076,"PRT",1973,0,"0",0,0,"0",0
"1592","PRT1974",10.7,0,0,0,0,0,0,"0",0,2085,"PRT",1974,0,"0",0,0,"0",0
"1593","PRT1975",10.4,0,0,8.57,3.668069092,22.43,0,"0",0,2085,"PRT",1975,0,"0",0,0,"0",0
"1594","PRT1976",11,0,0,11.61,4.008160615,27.31,0,"0",0,2081,"PRT",1976,0,"0",0,0,"0",0
"1595","PRT1977",11.2,0,332,10.84,4.008160615,28.57,0,"0",0,2082,"PRT",1977,0,"0",0,0,"0",0
"1596","PRT1978",11.6,10.84,333,10.09,4.008160615,32.07,0,"0",0,2067,"PRT",1978,0,"0",0,0,"0",0
"1597","PRT1979",12,0,370,9.55,3.008405485,21.88,0,"0",0,2053,"PRT",1979,0,"0",0,0,"0",0
"1598","PRT1980",9,86.19,269,10.57,2.89072482,31.97,0,"0",0,2035,"PRT",1980,0,"0",0,0,"0",0
"1599","PRT1981",9.3,86.67,602,11.61,2.89072482,40.26,0,"0",0,2018,"PRT",1981,0,"0",0,0,"0",0
"1600","PRT1982",9.7,93.33,528,11.47,2.89072482,43.17,0,"0",0,1998,"PRT",1982,0,"0",0,0,"0",0
"1601","PRT1983",10.9,60.58,500,10.94,3.738164038,48.17,0,"0",0,1980,"PRT",1983,0,"0",0,0,"0",0
"1602","PRT1984",11.6,35.29,525,10.88,3.738164038,53.63,0,"0",0,1963,"PRT",1984,0,"0",0,0,"0",0
"1603","PRT1985",11.1,43.03,476,10.81,4.778812656,56.63,0,"0",0,1948,"PRT",1985,0,"0",0,0,"0",0
"1604","PRT1986",10.6,85.71,363,10.22,4.778812656,54.78,0,"0",0,1936,"PRT",1986,0,"0",0,0,"0",0
"1605","PRT1987",10.6,86.91,213,11.01,2.983168961,61.64,0,"0",0,1952,"PRT",1987,0,"0",0,0,"0",0
"1606","PRT1988",9,88.89,181,10.51,2.983168961,61.88,0,"0",0,1951,"PRT",1988,0,"0",0,0,"0",0
"1607","PRT1989",8.1,88.89,307,10.42,2.983168961,59.54,0,"0",0,1972,"PRT",1989,0,"0",0,0,"0",0
"1608","PRT1990",9.3,88.89,271,10.84,2.983168961,56.06,0,"0",0,1959,"PRT",1990,0,"0",0,0,"0",0
"1609","PRT1991",10,88.99,262,11.89,2.860861978,57.67,0,"0",0,1887,"PRT",1991,0,"0",0,0,"0",0
"1610","PRT1992",9.2,89.47,409,12.54,2.860861978,55.25,0,"0",0,1825,"PRT",1992,0,"0",0,0,"0",0
"1611","PRT1993",8.1,89.47,230,13.9,2.860861978,61.44,0,"0",0,1827,"PRT",1993,0,"0",0,0,"0",0
"1612","PRT1994",7.9,89.47,300,13.89,2.860861978,62.23,0,"0",0,1835,"PRT",1994,10.669723,"PRT",1994,0,"0",0
"1613","PRT1995",8.2,73.06,282,10.67,3.088307052,67.49,0,"0",0,1893,"PRT",1995,11.021688,"PRT",1995,0,"0",0
"1614","PRT1996",6.7,0,274,10.84,3.088307052,68.04,0,"0",0,1894,"PRT",1996,0,"0",0,0,"0",0
"1615","PRT1997",6.2,0,265,10.62,3.088307052,66.03,0,"0",0,1890,"PRT",1997,0,"0",0,0,"0",0
"1616","PRT1998",5.4,0,227,10.8,3.088307052,65.31,0,"0",0,1905,"PRT",1998,8.3049736,"PRT",1998,0,"0",0
"1617","PRT1999",5.2,0,200,10.76,3.187657391,62.46,0,"0",0,1907,"PRT",1999,8.6823721,"PRT",1999,0,"0",0
"1618","PRT2000",5,0,250,11.14,3.187657391,62.02,0,"0",0,1917,"PRT",2000,8.8429394,"PRT",2000,778.5,"PRT",2000
"1619","PRT2001",7.1,0,208,11.43,3.187657391,63.46,0,"0",0,1900,"PRT",2001,9.2361002,"PRT",2001,0,"0",0
"1620","PRT2002",11.2,69.35,250,11.92,3.149140127,66.81,0,"0",0,1894,"PRT",2002,9.4179335,"PRT",2002,0,"0",0
"1621","PRT2003",10.6,94.44,170,13.1,3.149140127,70.62,0,"0",0,1887,"PRT",2003,10.958982,"PRT",2003,0,"0",0
"1622","PRT2007",8.9,0,99,14.1,3.137835709,78.09,39.6097,"PRT",2007,1900,"PRT",2007,13.692096,"PRT",2007,769.5,"PRT",2007
"1623","PRT2008",9,0,0,14.59,3.137835709,82.76,46.0427,"PRT",2008,1887,"PRT",2008,14.300379,"PRT",2008,769.5,"PRT",2008
"1624","PRT2009",8.9,0,0,16.4,3.837961275,96.12,47.8904,"PRT",2009,1887,"PRT",2009,14.66682,"PRT",2009,787.5,"PRT",2009
"1625","PRT2010",9.3,0,0,16.44,3.837961275,104.09,53.7319,"PRT",2010,1890,"PRT",2010,15.445285,"PRT",2010,778.5,"PRT",2010
"1626","PRT2011",8.6,35.43,0,16.99,3.673809777,108.36,57.9695,"PRT",2011,1867,"PRT",2011,17.25703,"PRT",2011,792,"PRT",2011
"1627","PRT2012",9,66.67,0,17.61,3.673809777,138.85,61.0219,"PRT",2012,1849,"PRT",2012,18.534111,"PRT",2012,756,"PRT",2012
"1628","PRT2013",8.7,73.26,0,18.51,3.673809777,142.62,62.3417,"PRT",2013,1859,"PRT",2013,19.307142,"PRT",2013,747,"PRT",2013
"1629","PRT2014",10,79.21,0,17.8,3.673809777,152.42,64.8709,"PRT",2014,1867,"PRT",2014,21.7169,"PRT",2014,742.5,"PRT",2014
"1630","RUS1980",37.1,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1631","RUS1981",36.7,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1632","RUS1982",37,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1633","RUS1985",33.6,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1634","RUS1986",25.5,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1635","RUS1987",25.7,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1636","RUS1988",27,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1637","RUS1989",28.3,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1638","RUS1990",28.9,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1639","RUS1991",28.7,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1640","RUS1992",33.1,0,0,0,0,0,0,"0",0,1933,"RUS",1992,0,"0",0,0,"0",0
"1641","RUS1993",40.4,0,0,0,0,0,0,"0",0,1939,"RUS",1993,0,"0",0,0,"0",0
"1642","RUS1994",44.4,0,0,0,0,0,0,"0",0,1895,"RUS",1994,0,"0",0,0,"0",0
"1643","RUS1995",43.4,0,0,0,0,0,0,"0",0,1891,"RUS",1995,0,"0",0,0,"0",0
"1644","RUS1996",40.9,0,0,0,0,0,0,"0",0,1894,"RUS",1996,0,"0",0,0,"0",0
"1645","RUS1997",38.7,0,0,0,0,0,0,"0",0,1951,"RUS",1997,0,"0",0,0,"0",0
"1646","RUS1998",36.3,0,0,0,0,0,0,"0",0,1946,"RUS",1998,0,"0",0,0,"0",0
"1647","RUS1999",39.9,0,0,0,0,0,0,"0",0,1964,"RUS",1999,0,"0",0,0,"0",0
"1648","RUS2000",39.5,0,0,0,0,0,0,"0",0,1982,"RUS",2000,0,"0",0,0,"0",0
"1649","RUS2001",39.5,0,0,0,0,0,0,"0",0,1980,"RUS",2001,0,"0",0,0,"0",0
"1650","RUS2002",38.1,0,0,0,0,0,0,"0",0,1982,"RUS",2002,0,"0",0,0,"0",0
"1651","RUS2003",35.6,0,0,0,0,0,0,"0",0,1993,"RUS",2003,0,"0",0,0,"0",0
"1652","RUS2004",33.7,0,0,0,0,0,0,"0",0,1993,"RUS",2004,0,"0",0,0,"0",0
"1653","RUS2005",31.3,0,0,0,0,0,0,"0",0,1989,"RUS",2005,0,"0",0,615,"RUS",2005
"1654","RUS2006",29.1,0,0,0,0,0,0,"0",0,1998,"RUS",2006,0,"0",0,615,"RUS",2006
"1655","RUS2007",28,0,0,0,0,0,0,"0",0,1999,"RUS",2007,0,"0",0,615,"RUS",2007
"1656","RUS2008",26.1,0,0,0,0,0,0,"0",0,1997,"RUS",2008,0,"0",0,615,"RUS",2008
"1657","RUS2009",25.4,0,0,0,0,0,0,"0",0,1974,"RUS",2009,0,"0",0,615,"RUS",2009
"1658","RUS2010",22.5,0,0,0,0,0,0,"0",0,1976,"RUS",2010,53.125851,"RUS",2010,615,"RUS",2010
"1659","RUS2011",21,0,0,0,0,0,0,"0",0,1979,"RUS",2011,53.631615,"RUS",2011,561,"RUS",2011
"1660","SVK1992",16.8,81.29,5,0,5.359171686,42.35,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1661","SVK1993",15.4,100,1,0,5.359171686,47.27,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1662","SVK1994",14.3,49.28,1,0,5.812770657,42.15,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1663","SVK1995",15.1,77.78,0,13.92,5.812770657,37.62,0,"0",0,1853,"SVK",1995,0,"0",0,0,"0",0
"1664","SVK1996",13.5,77.78,0,13.94,5.812770657,36.99,0,"0",0,1820,"SVK",1996,0,"0",0,0,"0",0
"1665","SVK1997",12.9,77.78,6,13.34,5.812770657,38.17,0,"0",0,1830,"SVK",1997,10.498405,"SVK",1997,0,"0",0
"1666","SVK1998",13.1,70.74,0,13.36,5.335495988,40.37,0,"0",0,1822,"SVK",1998,10.290984,"SVK",1998,0,"0",0
"1667","SVK1999",13.6,55,0,14.06,5.335495988,52.65,0,"0",0,1816,"SVK",1999,10.064605,"SVK",1999,0,"0",0
"1668","SVK2000",14.2,55,0,13.36,5.335495988,57.86,0,"0",0,1816,"SVK",2000,10.37334,"SVK",2000,0,"0",0
"1669","SVK2001",13.5,55,0,13.41,5.335495988,56.57,0,"0",0,1801,"SVK",2001,10.942797,"SVK",2001,0,"0",0
"1670","SVK2002",13.9,50.43,0,13.55,8.896797153,49.36,0,"0",0,1754,"SVK",2002,10.958904,"SVK",2002,0,"0",0
"1671","SVK2003",14.3,18.75,2,11.88,8.896797153,47.51,0,"0",0,1698,"SVK",2003,11.784762,"SVK",2003,0,"0",0
"1672","SVK2004",12.5,18.75,0,12.61,8.896797153,45.12,0,"0",0,1742,"SVK",2004,12.776853,"SVK",2004,0,"0",0
"1673","SVK2005",12.6,18.75,0,12.74,8.896797153,38.14,22.9744,"SVK",2005,1769,"SVK",2005,14.004099,"SVK",2005,0,"0",0
"1674","SVK2008",10.7,31.25,1,11.66,6.12392372,33.47,58.3367,"SVK",2008,1793,"SVK",2008,14.763523,"SVK",2008,0,"0",0
"1675","SVK2009",10.8,29.09,0,14.13,6.12392372,42.03,62.2313,"SVK",2009,1780,"SVK",2009,15.762831,"SVK",2009,832.15,"SVK",2009
"1676","SVK2010",11.3,35.45,2,14.43,5.551792674,46.89,67.4821,"SVK",2010,1805,"SVK",2010,17.327984,"SVK",2010,841.05,"SVK",2010
"1677","SVK2012",10.2,10.27,2,14.09,4.387273397,57.73,75.4354,"SVK",2012,1789,"SVK",2012,18.979084,"SVK",2012,818.8,"SVK",2012
"1678","SVK2013",10.9,0,0,14.07,4.387273397,60.69,77.9076,"SVK",2013,1772,"SVK",2013,19.87734,"SVK",2013,832.15,"SVK",2013
"1679","SVK2014",9.7,0,0,14.05,4.387273397,60.12,78.352,"SVK",2014,1760,"SVK",2014,20.379578,"SVK",2014,827.7,"SVK",2014
"1680","SVN1985",35.7,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1681","SVN1986",32.8,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1682","SVN1987",34,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1683","SVN1988",34.5,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1684","SVN1989",36.8,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1685","SVN1990",30.1,0,0,0,2.692514809,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1686","SVN1991",34.5,0,0,0,2.692514809,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1687","SVN1992",31,0,0,0,8.407529784,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1688","SVN1993",32.2,37.5,0,0,8.407529784,22.71,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1689","SVN1994",32.1,47.02,0,0,8.407529784,19.91,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1690","SVN1995",29,50,0,15.3,8.407529784,18.3,0,"0",0,1755,"SVN",1995,0,"0",0,0,"0",0
"1691","SVN1996",31.1,50,0,15.12,6.328192731,21.6,0,"0",0,1727,"SVN",1996,0,"0",0,0,"0",0
"1692","SVN1997",30,43.34,0,15.47,6.328192731,22.1,0,"0",0,1715,"SVN",1997,0,"0",0,0,"0",0
"1693","SVN1998",30.9,42.11,0,15.49,6.328192731,22.8,0,"0",0,1728,"SVN",1998,0,"0",0,0,"0",0
"1694","SVN1999",29.7,42.11,0,15.47,6.328192731,23.7,0,"0",0,1730,"SVN",1999,0,"0",0,0,"0",0
"1695","SVN2000",29.3,23.64,0,15.65,5.161769868,25.9,0,"0",0,1710,"SVN",2000,15.726464,"SVN",2000,0,"0",0
"1696","SVN2001",28.6,62.5,0,15.58,5.161769868,26.1,0,"0",0,1696,"SVN",2001,0,"0",0,0,"0",0
"1697","SVN2002",26.1,56.74,0,15.6,5.161769868,27.3,0,"0",0,1721,"SVN",2002,15.257369,"SVN",2002,0,"0",0
"1698","SVN2003",27.1,58.82,0,15.57,5.161769868,26.7,0,"0",0,1724,"SVN",2003,17.744364,"SVN",2003,0,"0",0
"1699","SVN2004",24,65.11,0,15.51,5.968011459,26.8,0,"0",0,1737,"SVN",2004,19.040981,"SVN",2004,0,"0",0
"1700","SVN2005",23.6,0,0,15.39,5.968011459,26.3,48.2092,"SVN",2005,1697,"SVN",2005,20.171976,"SVN",2005,627,"SVN",2005
"1701","SVN2006",24.6,0,0,15,5.968011459,26,54.355,"SVN",2006,1667,"SVN",2006,21.387041,"SVN",2006,627,"SVN",2006
"1702","SVN2007",19.9,0,0,14.12,5.968011459,22.8,57.6123,"SVN",2007,1655,"SVN",2007,22.227602,"SVN",2007,627,"SVN",2007
"1703","SVN2008",18.6,3.54,0,14.42,4.93060178,21.8,58.886,"SVN",2008,1674,"SVN",2008,22.637665,"SVN",2008,627,"SVN",2008
"1704","SVN2009",20,31.58,0,16.15,4.93060178,34.6,63.9361,"SVN",2009,1679,"SVN",2009,23.315817,"SVN",2009,627,"SVN",2009
"1705","SVN2010",18.6,31.58,0,16.78,4.93060178,38.4,68.1288,"SVN",2010,1680,"SVN",2010,23.716619,"SVN",2010,627,"SVN",2010
"1706","SVN2011",19.3,20.67,0,17.18,5.559416261,46.6,72.5964,"SVN",2011,1663,"SVN",2011,25.09059,"SVN",2011,627,"SVN",2011
"1707","SVN2012",19.3,14.48,0,17.18,5.559416261,53.9,73.9378,"SVN",2012,1644,"SVN",2012,26.439035,"SVN",2012,627,"SVN",2012
"1708","SVN2013",19.6,18.54,0,17.26,5.559416261,71,75.6204,"SVN",2013,1662,"SVN",2013,27.880541,"SVN",2013,627,"SVN",2013
"1709","SVN2014",16.9,40.1,0,16.59,5.439068831,81,76.8,"SVN",2014,1682,"SVN",2014,28.600916,"SVN",2014,627,"SVN",2014
"1710","SVN2015",18.1,58.82,0,16.21,5.439068831,0,77.6431,"SVN",2015,1688,"SVN",2015,30.173296,"SVN",2015,627,"SVN",2015
"1711","SWE1960",18.4,0,31,8,3.255356689,23.69,0,"0",0,1899,"SWE",1960,0,"0",0,0,"0",0
"1712","SWE1961",17.8,0,12,8,3.255356689,24.25,0,"0",0,1901,"SWE",1961,0,"0",0,0,"0",0
"1713","SWE1962",19.2,0,10,8.2,3.255356689,21.45,0,"0",0,1889,"SWE",1962,0,"0",0,0,"0",0
"1714","SWE1963",19.2,0,24,8.8,3.255356689,19.3,0,"0",0,1883,"SWE",1963,0,"0",0,0,"0",0
"1715","SWE1964",20.7,0,14,8.7,3.430225777,17.44,0,"0",0,1852,"SWE",1964,0,"0",0,0,"0",0
"1716","SWE1965",19.6,0,8,9.2,3.430225777,15.89,0,"0",0,1841,"SWE",1965,0,"0",0,0,"0",0
"1717","SWE1966",20.9,0,26,9.5,3.430225777,14.92,0,"0",0,1827,"SWE",1966,0,"0",0,0,"0",0
"1718","SWE1967",22.5,0,7,10.2,3.430225777,15.01,0,"0",0,1796,"SWE",1967,0,"0",0,0,"0",0
"1719","SWE1968",22.3,0,7,10.6,3.188368831,16.41,0,"0",0,1753,"SWE",1968,0,"0",0,0,"0",0
"1720","SWE1969",22.9,0,41,11,3.188368831,16.41,0,"0",0,1730,"SWE",1969,0,"0",0,0,"0",0
"1721","SWE1970",23.1,0,134,11.04,3.489390508,26.58,0,"0",0,1730,"SWE",1970,0,"0",0,0,"0",0
"1722","SWE1971",21.1,0,60,12.07,3.489390508,26.93,0,"0",0,1698,"SWE",1971,0,"0",0,0,"0",0
"1723","SWE1972",21.1,0,44,12.59,3.489390508,26.79,0,"0",0,1658,"SWE",1972,0,"0",0,0,"0",0
