Area,Consumption Segment,Country,"Sector, Category or Product",name,Value
Rural,Middle,Papua New Guinea,"Coffee, Tea and Cocoa",US$,73.39616764
Rural,Middle,Papua New Guinea,"Coffee, Tea and Cocoa",$PPP,101.8184591
Rural,Middle,Papua New Guinea,"Coffee, Tea and Cocoa",Local Currency,199.5641798
Rural,Lowest,Papua New Guinea,"Coffee, Tea and Cocoa",US$,2.543458102
Rural,Lowest,Papua New Guinea,"Coffee, Tea and Cocoa",$PPP,3.528399275
Rural,Lowest,Papua New Guinea,"Coffee, Tea and Cocoa",Local Currency,6.915662579
Rural,Low,Papua New Guinea,"Coffee, Tea and Cocoa",US$,21.89537258
Rural,Low,Papua New Guinea,"Coffee, Tea and Cocoa",$PPP,30.37424389
Rural,Low,Papua New Guinea,"Coffee, Tea and Cocoa",Local Currency,59.53351803
Rural,All,Papua New Guinea,"Coffee, Tea and Cocoa",US$,104.8790869
Rural,All,Papua New Guinea,"Coffee, Tea and Cocoa",$PPP,145.4929781
Rural,All,Papua New Guinea,"Coffee, Tea and Cocoa",Local Currency,285.1662371
Urban,Higher,Papua New Guinea,"Coffee, Tea and Cocoa",US$,6.189691189
Urban,Higher,Papua New Guinea,"Coffee, Tea and Cocoa",$PPP,8.586617521
Urban,Higher,Papua New Guinea,"Coffee, Tea and Cocoa",Local Currency,16.82977034
Urban,Middle,Papua New Guinea,"Coffee, Tea and Cocoa",US$,13.06220765
Urban,Middle,Papua New Guinea,"Coffee, Tea and Cocoa",$PPP,18.12048092
Urban,Middle,Papua New Guinea,"Coffee, Tea and Cocoa",Local Currency,35.5161426
Urban,Lowest,Papua New Guinea,"Coffee, Tea and Cocoa",US$,0.028123201
Urban,Lowest,Papua New Guinea,"Coffee, Tea and Cocoa",$PPP,0.039013767
Urban,Lowest,Papua New Guinea,"Coffee, Tea and Cocoa",Local Currency,0.076466984
Urban,Low,Papua New Guinea,"Coffee, Tea and Cocoa",US$,2.401946189
Urban,Low,Papua New Guinea,"Coffee, Tea and Cocoa",$PPP,3.332087596
Urban,Low,Papua New Guinea,"Coffee, Tea and Cocoa",Local Currency,6.530891688
Urban,All,Papua New Guinea,"Coffee, Tea and Cocoa",US$,21.68196775
Urban,All,Papua New Guinea,"Coffee, Tea and Cocoa",$PPP,30.07819914
Urban,All,Papua New Guinea,"Coffee, Tea and Cocoa",Local Currency,58.95327031
National,Higher,Peru,"Coffee, Tea and Cocoa",US$,10.9531094
National,Higher,Peru,"Coffee, Tea and Cocoa",$PPP,18.20589434
National,Higher,Peru,"Coffee, Tea and Cocoa",Local Currency,30.9439032
National,Middle,Peru,"Coffee, Tea and Cocoa",US$,66.75650372
National,Middle,Peru,"Coffee, Tea and Cocoa",$PPP,110.9604413
National,Middle,Peru,"Coffee, Tea and Cocoa",Local Currency,188.5954676
National,Lowest,Peru,"Coffee, Tea and Cocoa",US$,59.53849484
National,Lowest,Peru,"Coffee, Tea and Cocoa",$PPP,98.96290692
National,Lowest,Peru,"Coffee, Tea and Cocoa",Local Currency,168.2036902
National,Low,Peru,"Coffee, Tea and Cocoa",US$,132.0147222
National,Low,Peru,"Coffee, Tea and Cocoa",$PPP,219.4304827
National,Low,Peru,"Coffee, Tea and Cocoa",Local Currency,372.958092
National,All,Peru,"Coffee, Tea and Cocoa",US$,269.2628293
National,All,Peru,"Coffee, Tea and Cocoa",$PPP,447.5597239
National,All,Peru,"Coffee, Tea and Cocoa",Local Currency,760.7011506
Rural,Higher,Peru,"Coffee, Tea and Cocoa",US$,0.20576121
Rural,Higher,Peru,"Coffee, Tea and Cocoa",$PPP,0.342009443
Rural,Higher,Peru,"Coffee, Tea and Cocoa",Local Currency,0.581301137
Rural,Middle,Peru,"Coffee, Tea and Cocoa",US$,4.009079056
Rural,Middle,Peru,"Coffee, Tea and Cocoa",$PPP,6.663757936
Rural,Middle,Peru,"Coffee, Tea and Cocoa",Local Currency,11.32614947
Rural,Lowest,Peru,"Coffee, Tea and Cocoa",US$,50.29361717
Rural,Lowest,Peru,"Coffee, Tea and Cocoa",$PPP,83.59637858
Rural,Lowest,Peru,"Coffee, Tea and Cocoa",Local Currency,142.0857552
Rural,Low,Peru,"Coffee, Tea and Cocoa",US$,50.00387281
Rural,Low,Peru,"Coffee, Tea and Cocoa",$PPP,83.11477514
Rural,Low,Peru,"Coffee, Tea and Cocoa",Local Currency,141.2671912
Rural,All,Peru,"Coffee, Tea and Cocoa",US$,104.5123294
Rural,All,Peru,"Coffee, Tea and Cocoa",$PPP,173.7169197
Rural,All,Peru,"Coffee, Tea and Cocoa",Local Currency,295.2603946
Urban,Higher,Peru,"Coffee, Tea and Cocoa",US$,10.74734841
Urban,Higher,Peru,"Coffee, Tea and Cocoa",$PPP,17.86388526
Urban,Higher,Peru,"Coffee, Tea and Cocoa",Local Currency,30.36260268
Urban,Middle,Peru,"Coffee, Tea and Cocoa",US$,62.74742495
Urban,Middle,Peru,"Coffee, Tea and Cocoa",$PPP,104.2966839
Urban,Middle,Peru,"Coffee, Tea and Cocoa",Local Currency,177.2693189
Urban,Lowest,Peru,"Coffee, Tea and Cocoa",US$,9.244877953
Urban,Lowest,Peru,"Coffee, Tea and Cocoa",$PPP,15.36652881
Urban,Lowest,Peru,"Coffee, Tea and Cocoa",Local Currency,26.11793583
Urban,Low,Peru,"Coffee, Tea and Cocoa",US$,82.01084968
Urban,Low,Peru,"Coffee, Tea and Cocoa",$PPP,136.3157081
Urban,Low,Peru,"Coffee, Tea and Cocoa",Local Currency,231.6909017
Urban,All,Peru,"Coffee, Tea and Cocoa",US$,164.7505002
Urban,All,Peru,"Coffee, Tea and Cocoa",$PPP,273.8428047
Urban,All,Peru,"Coffee, Tea and Cocoa",Local Currency,465.4407569
National,Higher,Philippines,"Coffee, Tea and Cocoa",US$,0.925200034
National,Higher,Philippines,"Coffee, Tea and Cocoa",$PPP,1.516240437
National,Higher,Philippines,"Coffee, Tea and Cocoa",Local Currency,41.73546265
National,Middle,Philippines,"Coffee, Tea and Cocoa",US$,62.82084781
National,Middle,Philippines,"Coffee, Tea and Cocoa",$PPP,102.9523414
National,Middle,Philippines,"Coffee, Tea and Cocoa",Local Currency,2833.827337
National,Lowest,Philippines,"Coffee, Tea and Cocoa",US$,405.7301537
National,Lowest,Philippines,"Coffee, Tea and Cocoa",$PPP,664.9204964
National,Lowest,Philippines,"Coffee, Tea and Cocoa",Local Currency,18302.35091
National,Low,Philippines,"Coffee, Tea and Cocoa",US$,335.5241057
National,Low,Philippines,"Coffee, Tea and Cocoa",$PPP,549.8651083
National,Low,Philippines,"Coffee, Tea and Cocoa",Local Currency,15135.37967
National,All,Philippines,"Coffee, Tea and Cocoa",US$,805.0003071
National,All,Philippines,"Coffee, Tea and Cocoa",$PPP,1319.254186
National,All,Philippines,"Coffee, Tea and Cocoa",Local Currency,36313.29338
Rural,Higher,Philippines,"Coffee, Tea and Cocoa",US$,0
Rural,Higher,Philippines,"Coffee, Tea and Cocoa",$PPP,0
Rural,Higher,Philippines,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Middle,Philippines,"Coffee, Tea and Cocoa",US$,3.630405501
Rural,Middle,Philippines,"Coffee, Tea and Cocoa",$PPP,5.949597303
Rural,Middle,Philippines,"Coffee, Tea and Cocoa",Local Currency,163.7663724
Rural,Lowest,Philippines,"Coffee, Tea and Cocoa",US$,260.6866009
Rural,Lowest,Philippines,"Coffee, Tea and Cocoa",$PPP,427.2195756
Rural,Lowest,Philippines,"Coffee, Tea and Cocoa",Local Currency,11759.48498
Rural,Low,Philippines,"Coffee, Tea and Cocoa",US$,88.64048086
Rural,Low,Philippines,"Coffee, Tea and Cocoa",$PPP,145.2661874
Rural,Low,Philippines,"Coffee, Tea and Cocoa",Local Currency,3998.542308
Rural,All,Philippines,"Coffee, Tea and Cocoa",US$,352.9574872
Rural,All,Philippines,"Coffee, Tea and Cocoa",$PPP,578.4353602
Rural,All,Philippines,"Coffee, Tea and Cocoa",Local Currency,15921.79365
Urban,Higher,Philippines,"Coffee, Tea and Cocoa",US$,0.925200034
Urban,Higher,Philippines,"Coffee, Tea and Cocoa",$PPP,1.516240437
Urban,Higher,Philippines,"Coffee, Tea and Cocoa",Local Currency,41.73546265
Urban,Middle,Philippines,"Coffee, Tea and Cocoa",US$,59.19044234
Urban,Middle,Philippines,"Coffee, Tea and Cocoa",$PPP,97.00274416
Urban,Middle,Philippines,"Coffee, Tea and Cocoa",Local Currency,2670.060966
Urban,Lowest,Philippines,"Coffee, Tea and Cocoa",US$,145.0435528
Urban,Lowest,Philippines,"Coffee, Tea and Cocoa",$PPP,237.7009208
Urban,Lowest,Philippines,"Coffee, Tea and Cocoa",Local Currency,6542.865933
Urban,Low,Philippines,"Coffee, Tea and Cocoa",US$,246.8836248
Urban,Low,Philippines,"Coffee, Tea and Cocoa",$PPP,404.5989209
Urban,Low,Philippines,"Coffee, Tea and Cocoa",Local Currency,11136.83736
Urban,All,Philippines,"Coffee, Tea and Cocoa",US$,452.04282
Urban,All,Philippines,"Coffee, Tea and Cocoa",$PPP,740.8188262
Urban,All,Philippines,"Coffee, Tea and Cocoa",Local Currency,20391.49972
National,Higher,Romania,"Coffee, Tea and Cocoa",US$,20.8923045
National,Higher,Romania,"Coffee, Tea and Cocoa",$PPP,32.85291623
National,Higher,Romania,"Coffee, Tea and Cocoa",Local Currency,66.3957437
National,Middle,Romania,"Coffee, Tea and Cocoa",US$,310.5977633
National,Middle,Romania,"Coffee, Tea and Cocoa",$PPP,488.4115249
National,Middle,Romania,"Coffee, Tea and Cocoa",Local Currency,987.0796918
National,Lowest,Romania,"Coffee, Tea and Cocoa",US$,6.958892366
National,Lowest,Romania,"Coffee, Tea and Cocoa",$PPP,10.94278077
National,Lowest,Romania,"Coffee, Tea and Cocoa",Local Currency,22.11535994
National,Low,Romania,"Coffee, Tea and Cocoa",US$,224.8753915
National,Low,Romania,"Coffee, Tea and Cocoa",$PPP,353.6140496
National,Low,Romania,"Coffee, Tea and Cocoa",Local Currency,714.6539942
National,All,Romania,"Coffee, Tea and Cocoa",US$,563.3243509
National,All,Romania,"Coffee, Tea and Cocoa",$PPP,885.8212703
National,All,Romania,"Coffee, Tea and Cocoa",Local Currency,1790.244787
Rural,Higher,Romania,"Coffee, Tea and Cocoa",US$,2.491220401
Rural,Higher,Romania,"Coffee, Tea and Cocoa",$PPP,3.917416345
Rural,Higher,Romania,"Coffee, Tea and Cocoa",Local Currency,7.917098433
Rural,Middle,Romania,"Coffee, Tea and Cocoa",US$,77.74670094
Rural,Middle,Romania,"Coffee, Tea and Cocoa",$PPP,122.2558217
Rural,Middle,Romania,"Coffee, Tea and Cocoa",Local Currency,247.0790156
Rural,Lowest,Romania,"Coffee, Tea and Cocoa",US$,5.16827687
Rural,Lowest,Romania,"Coffee, Tea and Cocoa",$PPP,8.127057838
Rural,Lowest,Romania,"Coffee, Tea and Cocoa",Local Currency,16.42478389
Rural,Low,Romania,"Coffee, Tea and Cocoa",US$,118.6305928
Rural,Low,Romania,"Coffee, Tea and Cocoa",$PPP,186.5452864
Rural,Low,Romania,"Coffee, Tea and Cocoa",Local Currency,377.0080239
Rural,All,Romania,"Coffee, Tea and Cocoa",US$,204.0367903
Rural,All,Romania,"Coffee, Tea and Cocoa",$PPP,320.8455812
Rural,All,Romania,"Coffee, Tea and Cocoa",Local Currency,648.4289196
Urban,Higher,Romania,"Coffee, Tea and Cocoa",US$,18.40108439
Urban,Higher,Romania,"Coffee, Tea and Cocoa",$PPP,28.93550033
Urban,Higher,Romania,"Coffee, Tea and Cocoa",Local Currency,58.47864617
Urban,Middle,Romania,"Coffee, Tea and Cocoa",US$,232.8510626
Urban,Middle,Romania,"Coffee, Tea and Cocoa",$PPP,366.1557036
Urban,Middle,Romania,"Coffee, Tea and Cocoa",Local Currency,740.0006771
Urban,Lowest,Romania,"Coffee, Tea and Cocoa",US$,1.790615723
Urban,Lowest,Romania,"Coffee, Tea and Cocoa",$PPP,2.81572329
Urban,Lowest,Romania,"Coffee, Tea and Cocoa",Local Currency,5.690576769
Urban,Low,Romania,"Coffee, Tea and Cocoa",US$,106.244799
Urban,Low,Romania,"Coffee, Tea and Cocoa",$PPP,167.0687636
Urban,Low,Romania,"Coffee, Tea and Cocoa",Local Currency,337.6459712
Urban,All,Romania,"Coffee, Tea and Cocoa",US$,359.2875609
Urban,All,Romania,"Coffee, Tea and Cocoa",$PPP,564.9756895
Urban,All,Romania,"Coffee, Tea and Cocoa",Local Currency,1141.815869
National,Higher,Russian Federation,"Coffee, Tea and Cocoa",US$,1403.88796
National,Higher,Russian Federation,"Coffee, Tea and Cocoa",$PPP,2448.639915
National,Higher,Russian Federation,"Coffee, Tea and Cocoa",Local Currency,42633.26956
National,Middle,Russian Federation,"Coffee, Tea and Cocoa",US$,2062.275686
National,Middle,Russian Federation,"Coffee, Tea and Cocoa",$PPP,3596.989721
National,Middle,Russian Federation,"Coffee, Tea and Cocoa",Local Currency,62627.18804
National,Lowest,Russian Federation,"Coffee, Tea and Cocoa",US$,11.0782069
National,Lowest,Russian Federation,"Coffee, Tea and Cocoa",$PPP,19.3224391
National,Lowest,Russian Federation,"Coffee, Tea and Cocoa",Local Currency,336.4229871
National,Low,Russian Federation,"Coffee, Tea and Cocoa",US$,546.09118
National,Low,Russian Federation,"Coffee, Tea and Cocoa",$PPP,952.4838869
National,Low,Russian Federation,"Coffee, Tea and Cocoa",Local Currency,16583.69695
National,All,Russian Federation,"Coffee, Tea and Cocoa",US$,4023.333033
National,All,Russian Federation,"Coffee, Tea and Cocoa",$PPP,7017.435962
National,All,Russian Federation,"Coffee, Tea and Cocoa",Local Currency,122180.5775
Rural,Higher,Russian Federation,"Coffee, Tea and Cocoa",US$,88.4004938
Rural,Higher,Russian Federation,"Coffee, Tea and Cocoa",$PPP,154.1867897
Rural,Higher,Russian Federation,"Coffee, Tea and Cocoa",Local Currency,2684.546196
Rural,Middle,Russian Federation,"Coffee, Tea and Cocoa",US$,428.2725169
Rural,Middle,Russian Federation,"Coffee, Tea and Cocoa",$PPP,746.9863761
Rural,Middle,Russian Federation,"Coffee, Tea and Cocoa",Local Currency,13005.77979
Rural,Lowest,Russian Federation,"Coffee, Tea and Cocoa",US$,6.799511968
Rural,Lowest,Russian Federation,"Coffee, Tea and Cocoa",$PPP,11.85960482
Rural,Lowest,Russian Federation,"Coffee, Tea and Cocoa",Local Currency,206.4875794
Rural,Low,Russian Federation,"Coffee, Tea and Cocoa",US$,201.2117316
Rural,Low,Russian Federation,"Coffee, Tea and Cocoa",$PPP,350.9504258
Rural,Low,Russian Federation,"Coffee, Tea and Cocoa",Local Currency,6110.397864
Rural,All,Russian Federation,"Coffee, Tea and Cocoa",US$,724.6842541
Rural,All,Russian Federation,"Coffee, Tea and Cocoa",$PPP,1263.983196
Rural,All,Russian Federation,"Coffee, Tea and Cocoa",Local Currency,22007.21143
Urban,Higher,Russian Federation,"Coffee, Tea and Cocoa",US$,1315.487466
Urban,Higher,Russian Federation,"Coffee, Tea and Cocoa",$PPP,2294.453125
Urban,Higher,Russian Federation,"Coffee, Tea and Cocoa",Local Currency,39948.72336
Urban,Middle,Russian Federation,"Coffee, Tea and Cocoa",US$,1634.003169
Urban,Middle,Russian Federation,"Coffee, Tea and Cocoa",$PPP,2850.003345
Urban,Middle,Russian Federation,"Coffee, Tea and Cocoa",Local Currency,49621.40825
Urban,Lowest,Russian Federation,"Coffee, Tea and Cocoa",US$,4.278694956
Urban,Lowest,Russian Federation,"Coffee, Tea and Cocoa",$PPP,7.462834324
Urban,Lowest,Russian Federation,"Coffee, Tea and Cocoa",Local Currency,129.9354084
Urban,Low,Russian Federation,"Coffee, Tea and Cocoa",US$,344.8794485
Urban,Low,Russian Federation,"Coffee, Tea and Cocoa",$PPP,601.5334611
Urban,Low,Russian Federation,"Coffee, Tea and Cocoa",Local Currency,10473.29909
Urban,All,Russian Federation,"Coffee, Tea and Cocoa",US$,3298.648779
Urban,All,Russian Federation,"Coffee, Tea and Cocoa",$PPP,5753.452766
Urban,All,Russian Federation,"Coffee, Tea and Cocoa",Local Currency,100173.3661
National,Higher,Rwanda,"Coffee, Tea and Cocoa",US$,0.113294618
National,Higher,Rwanda,"Coffee, Tea and Cocoa",$PPP,0.201256531
National,Higher,Rwanda,"Coffee, Tea and Cocoa",Local Currency,66.06559339
National,Middle,Rwanda,"Coffee, Tea and Cocoa",US$,0.452683373
National,Middle,Rwanda,"Coffee, Tea and Cocoa",$PPP,0.804146628
National,Middle,Rwanda,"Coffee, Tea and Cocoa",Local Currency,263.9736658
National,Lowest,Rwanda,"Coffee, Tea and Cocoa",US$,0.996420655
National,Lowest,Rwanda,"Coffee, Tea and Cocoa",$PPP,1.770041398
National,Lowest,Rwanda,"Coffee, Tea and Cocoa",Local Currency,581.0436803
National,Low,Rwanda,"Coffee, Tea and Cocoa",US$,0.758308861
National,Low,Rwanda,"Coffee, Tea and Cocoa",$PPP,1.347059669
National,Low,Rwanda,"Coffee, Tea and Cocoa",Local Currency,442.1933342
National,All,Rwanda,"Coffee, Tea and Cocoa",US$,2.320707504
National,All,Rwanda,"Coffee, Tea and Cocoa",$PPP,4.12250422
National,All,Rwanda,"Coffee, Tea and Cocoa",Local Currency,1353.276272
Rural,Higher,Rwanda,"Coffee, Tea and Cocoa",US$,0
Rural,Higher,Rwanda,"Coffee, Tea and Cocoa",$PPP,0
Rural,Higher,Rwanda,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Middle,Rwanda,"Coffee, Tea and Cocoa",US$,0
Rural,Middle,Rwanda,"Coffee, Tea and Cocoa",$PPP,0
Rural,Middle,Rwanda,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Lowest,Rwanda,"Coffee, Tea and Cocoa",US$,0.510592427
Rural,Lowest,Rwanda,"Coffee, Tea and Cocoa",$PPP,0.907016257
Rural,Lowest,Rwanda,"Coffee, Tea and Cocoa",Local Currency,297.7422249
Rural,Low,Rwanda,"Coffee, Tea and Cocoa",US$,0.034768096
Rural,Low,Rwanda,"Coffee, Tea and Cocoa",$PPP,0.061762036
Rural,Low,Rwanda,"Coffee, Tea and Cocoa",Local Currency,20.27435119
Rural,All,Rwanda,"Coffee, Tea and Cocoa",US$,0.545360522
Rural,All,Rwanda,"Coffee, Tea and Cocoa",$PPP,0.968778293
Rural,All,Rwanda,"Coffee, Tea and Cocoa",Local Currency,318.0165759
Urban,Higher,Rwanda,"Coffee, Tea and Cocoa",US$,0.113294618
Urban,Higher,Rwanda,"Coffee, Tea and Cocoa",$PPP,0.201256531
Urban,Higher,Rwanda,"Coffee, Tea and Cocoa",Local Currency,66.06559339
Urban,Middle,Rwanda,"Coffee, Tea and Cocoa",US$,0.452683373
Urban,Middle,Rwanda,"Coffee, Tea and Cocoa",$PPP,0.804146628
Urban,Middle,Rwanda,"Coffee, Tea and Cocoa",Local Currency,263.9736658
Urban,Lowest,Rwanda,"Coffee, Tea and Cocoa",US$,0.485828228
Urban,Lowest,Rwanda,"Coffee, Tea and Cocoa",$PPP,0.863025141
Urban,Lowest,Rwanda,"Coffee, Tea and Cocoa",Local Currency,283.3014555
Urban,Low,Rwanda,"Coffee, Tea and Cocoa",US$,0.723540766
Urban,Low,Rwanda,"Coffee, Tea and Cocoa",$PPP,1.285297633
Urban,Low,Rwanda,"Coffee, Tea and Cocoa",Local Currency,421.9189833
Urban,All,Rwanda,"Coffee, Tea and Cocoa",US$,1.775346983
Urban,All,Rwanda,"Coffee, Tea and Cocoa",$PPP,3.153725929
Urban,All,Rwanda,"Coffee, Tea and Cocoa",Local Currency,1035.259696
National,Higher,Sao Tome and Principe,"Coffee, Tea and Cocoa",US$,0.236459677
National,Higher,Sao Tome and Principe,"Coffee, Tea and Cocoa",$PPP,0.295289945
National,Higher,Sao Tome and Principe,"Coffee, Tea and Cocoa",Local Currency,4374.173295
National,Middle,Sao Tome and Principe,"Coffee, Tea and Cocoa",US$,0.878877579
National,Middle,Sao Tome and Principe,"Coffee, Tea and Cocoa",$PPP,1.097538975
National,Middle,Sao Tome and Principe,"Coffee, Tea and Cocoa",Local Currency,16258.00594
National,Lowest,Sao Tome and Principe,"Coffee, Tea and Cocoa",US$,0.019569644
National,Lowest,Sao Tome and Principe,"Coffee, Tea and Cocoa",$PPP,0.024438497
National,Lowest,Sao Tome and Principe,"Coffee, Tea and Cocoa",Local Currency,362.0110487
National,Low,Sao Tome and Principe,"Coffee, Tea and Cocoa",US$,0.436929373
National,Low,Sao Tome and Principe,"Coffee, Tea and Cocoa",$PPP,0.545635738
National,Low,Sao Tome and Principe,"Coffee, Tea and Cocoa",Local Currency,8082.582285
National,All,Sao Tome and Principe,"Coffee, Tea and Cocoa",US$,1.571836273
National,All,Sao Tome and Principe,"Coffee, Tea and Cocoa",$PPP,1.962903155
National,All,Sao Tome and Principe,"Coffee, Tea and Cocoa",Local Currency,29076.77257
Rural,Higher,Sao Tome and Principe,"Coffee, Tea and Cocoa",US$,0.02842197
Rural,Higher,Sao Tome and Principe,"Coffee, Tea and Cocoa",$PPP,0.035493247
Rural,Higher,Sao Tome and Principe,"Coffee, Tea and Cocoa",Local Currency,525.7666834
Rural,Middle,Sao Tome and Principe,"Coffee, Tea and Cocoa",US$,0.218874616
Rural,Middle,Sao Tome and Principe,"Coffee, Tea and Cocoa",$PPP,0.273329788
Rural,Middle,Sao Tome and Principe,"Coffee, Tea and Cocoa",Local Currency,4048.874266
Rural,Lowest,Sao Tome and Principe,"Coffee, Tea and Cocoa",US$,0.009611332
Rural,Lowest,Sao Tome and Principe,"Coffee, Tea and Cocoa",$PPP,0.012002594
Rural,Lowest,Sao Tome and Principe,"Coffee, Tea and Cocoa",Local Currency,177.7961913
Rural,Low,Sao Tome and Principe,"Coffee, Tea and Cocoa",US$,0.186257472
Rural,Low,Sao Tome and Principe,"Coffee, Tea and Cocoa",$PPP,0.232597622
Rural,Low,Sao Tome and Principe,"Coffee, Tea and Cocoa",Local Currency,3445.502722
Rural,All,Sao Tome and Principe,"Coffee, Tea and Cocoa",US$,0.443165389
Rural,All,Sao Tome and Principe,"Coffee, Tea and Cocoa",$PPP,0.553423252
Rural,All,Sao Tome and Principe,"Coffee, Tea and Cocoa",Local Currency,8197.93986
Urban,Higher,Sao Tome and Principe,"Coffee, Tea and Cocoa",US$,0.208037708
Urban,Higher,Sao Tome and Principe,"Coffee, Tea and Cocoa",$PPP,0.259796697
Urban,Higher,Sao Tome and Principe,"Coffee, Tea and Cocoa",Local Currency,3848.406613
Urban,Middle,Sao Tome and Principe,"Coffee, Tea and Cocoa",US$,0.660002962
Urban,Middle,Sao Tome and Principe,"Coffee, Tea and Cocoa",$PPP,0.824209187
Urban,Middle,Sao Tome and Principe,"Coffee, Tea and Cocoa",Local Currency,12209.13167
Urban,Lowest,Sao Tome and Principe,"Coffee, Tea and Cocoa",US$,0.009958313
Urban,Lowest,Sao Tome and Principe,"Coffee, Tea and Cocoa",$PPP,0.012435903
Urban,Lowest,Sao Tome and Principe,"Coffee, Tea and Cocoa",Local Currency,184.2148581
Urban,Low,Sao Tome and Principe,"Coffee, Tea and Cocoa",US$,0.250671901
Urban,Low,Sao Tome and Principe,"Coffee, Tea and Cocoa",$PPP,0.313038116
Urban,Low,Sao Tome and Principe,"Coffee, Tea and Cocoa",Local Currency,4637.079563
Urban,All,Sao Tome and Principe,"Coffee, Tea and Cocoa",US$,1.128670884
Urban,All,Sao Tome and Principe,"Coffee, Tea and Cocoa",$PPP,1.409479904
Urban,All,Sao Tome and Principe,"Coffee, Tea and Cocoa",Local Currency,20878.83271
National,Higher,Senegal,"Coffee, Tea and Cocoa",US$,0
National,Higher,Senegal,"Coffee, Tea and Cocoa",$PPP,0
National,Higher,Senegal,"Coffee, Tea and Cocoa",Local Currency,0
National,Middle,Senegal,"Coffee, Tea and Cocoa",US$,5.120091938
National,Middle,Senegal,"Coffee, Tea and Cocoa",$PPP,8.288484877
National,Middle,Senegal,"Coffee, Tea and Cocoa",Local Currency,2535.863888
National,Lowest,Senegal,"Coffee, Tea and Cocoa",US$,98.88661281
National,Lowest,Senegal,"Coffee, Tea and Cocoa",$PPP,160.0791948
National,Lowest,Senegal,"Coffee, Tea and Cocoa",Local Currency,48976.26711
National,Low,Senegal,"Coffee, Tea and Cocoa",US$,48.26554331
National,Low,Senegal,"Coffee, Tea and Cocoa",$PPP,78.13301609
National,Low,Senegal,"Coffee, Tea and Cocoa",Local Currency,23904.81455
National,All,Senegal,"Coffee, Tea and Cocoa",US$,152.272248
National,All,Senegal,"Coffee, Tea and Cocoa",$PPP,246.5006958
National,All,Senegal,"Coffee, Tea and Cocoa",Local Currency,75416.94555
Rural,Higher,Senegal,"Coffee, Tea and Cocoa",US$,0
Rural,Higher,Senegal,"Coffee, Tea and Cocoa",$PPP,0
Rural,Higher,Senegal,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Middle,Senegal,"Coffee, Tea and Cocoa",US$,0.001851446
Rural,Middle,Senegal,"Coffee, Tea and Cocoa",$PPP,0.00299715
Rural,Middle,Senegal,"Coffee, Tea and Cocoa",Local Currency,0.916978591
Rural,Lowest,Senegal,"Coffee, Tea and Cocoa",US$,67.94843099
Rural,Lowest,Senegal,"Coffee, Tea and Cocoa",$PPP,109.9959824
Rural,Lowest,Senegal,"Coffee, Tea and Cocoa",Local Currency,33653.29655
Rural,Low,Senegal,"Coffee, Tea and Cocoa",US$,9.340665645
Rural,Low,Senegal,"Coffee, Tea and Cocoa",$PPP,15.12081558
Rural,Low,Senegal,"Coffee, Tea and Cocoa",Local Currency,4626.217064
Rural,All,Senegal,"Coffee, Tea and Cocoa",US$,77.29094808
Rural,All,Senegal,"Coffee, Tea and Cocoa",$PPP,125.1197951
Rural,All,Senegal,"Coffee, Tea and Cocoa",Local Currency,38280.43059
Urban,Higher,Senegal,"Coffee, Tea and Cocoa",US$,0
Urban,Higher,Senegal,"Coffee, Tea and Cocoa",$PPP,0
Urban,Higher,Senegal,"Coffee, Tea and Cocoa",Local Currency,0
Urban,Middle,Senegal,"Coffee, Tea and Cocoa",US$,5.118240494
Urban,Middle,Senegal,"Coffee, Tea and Cocoa",$PPP,8.28548773
Urban,Middle,Senegal,"Coffee, Tea and Cocoa",Local Currency,2534.94691
Urban,Lowest,Senegal,"Coffee, Tea and Cocoa",US$,30.93818182
Urban,Lowest,Senegal,"Coffee, Tea and Cocoa",$PPP,50.08321241
Urban,Lowest,Senegal,"Coffee, Tea and Cocoa",Local Currency,15322.97056
Urban,Low,Senegal,"Coffee, Tea and Cocoa",US$,38.92487766
Urban,Low,Senegal,"Coffee, Tea and Cocoa",$PPP,63.01220051
Urban,Low,Senegal,"Coffee, Tea and Cocoa",Local Currency,19278.59749
Urban,All,Senegal,"Coffee, Tea and Cocoa",US$,74.98129997
Urban,All,Senegal,"Coffee, Tea and Cocoa",$PPP,121.3809006
Urban,All,Senegal,"Coffee, Tea and Cocoa",Local Currency,37136.51496
National,Higher,Serbia,"Coffee, Tea and Cocoa",US$,40.9679696
National,Higher,Serbia,"Coffee, Tea and Cocoa",$PPP,71.12204878
National,Higher,Serbia,"Coffee, Tea and Cocoa",Local Currency,3184.396564
National,Middle,Serbia,"Coffee, Tea and Cocoa",US$,227.7527612
National,Middle,Serbia,"Coffee, Tea and Cocoa",$PPP,395.387986
National,Middle,Serbia,"Coffee, Tea and Cocoa",Local Currency,17702.97911
National,Lowest,Serbia,"Coffee, Tea and Cocoa",US$,1.513798723
National,Lowest,Serbia,"Coffee, Tea and Cocoa",$PPP,2.628015684
National,Lowest,Serbia,"Coffee, Tea and Cocoa",Local Currency,117.6659595
National,Low,Serbia,"Coffee, Tea and Cocoa",US$,96.5679114
